product_sku_hash_te,hashed_url_te,category_hash_te,product_id,add_count_during_session,has_been_detailed,price_bucket,session_length,session_interaction_count,session_detail_count,session_pageview_count,session_query_count,nb_click_before,nb_click_after,nb_add_before,nb_add_after,image_data,description_data
0.3451974719690659,0.4147364481773417,0.380680108567432,11520,1,1,3.0,173653,22,4.0,16,0,13,8,0,0,0.5063342047054092,0.3891042430591933
0.6926718167315592,0.41469198198343526,0.810517228982031,18773,2,1,9.0,161037,100,35.0,63,0,9,90,0,1,0.45716871103961393,0.7106338397066527
0.6926703961895382,0.4146880792231097,0.8105148383574974,18773,2,1,9.0,161037,100,35.0,63,0,47,52,1,0,0.45716871103961393,0.7106338397066527
0.7533536765178652,0.41467511457770234,0.726980604318983,12757,1,1,8.0,98843,24,3.0,19,2,13,10,0,0,0.40418258596420675,0.7668936616029335
0.4580719885784725,0.4147119345778346,0.7270031583034211,8052,1,1,8.0,593904,84,21.0,61,2,49,34,0,0,0.7004826060727931,0.49355683603981143
0.5993738385834457,0.41469573833858686,0.7269932373439796,2253,2,0,9.0,1707339,23,,21,4,16,6,0,1,0.35089483209330385,0.6243059193294919
0.7237985592743985,0.41466236057885797,0.8104990844764507,16941,2,0,9.0,1707339,23,,21,4,22,0,1,0,0.19987934848180172,0.7394447354635936
0.4051982658719381,0.4147214297988687,0.5758089711995055,8984,1,1,9.0,928363,27,9.0,17,1,26,0,0,0,0.7456263824653127,0.44463069669984284
0.41411709242780237,0.41464960349838487,0.6397521268270916,8245,1,1,9.0,1700329,15,3.0,11,1,10,4,0,0,0.4602855419264026,0.45290728129910945
0.4106360715711346,0.4146842446257401,0.6037820335131963,5221,2,1,10.0,767111,17,4.0,11,0,6,10,0,1,0.6771566458877941,0.42734415924567837
0.45523304712756346,0.4146727820629304,0.6037750121535466,20439,2,1,10.0,767111,17,4.0,11,0,12,4,1,0,0.5027146591594611,0.49093766369827135
0.43849303239315524,0.41473279526812556,0.7270159364588393,11081,2,0,8.0,786111,63,22.0,39,1,16,46,0,1,0.4535491654936658,0.47082242011524356
0.5263497598503243,0.4147165333912998,0.6515026399627878,16450,2,1,6.0,786111,63,22.0,39,1,30,32,1,0,0.6586567464307259,0.556731272917758
0.4623838221724154,0.4147363579534845,0.6350660409866038,11846,2,1,6.0,423068,17,6.0,9,0,9,7,0,1,0.30313693947315506,0.49753797799895233
0.38628987292133443,0.41472128852232587,0.6350568102501936,6869,2,1,6.0,423068,17,6.0,9,0,16,0,1,0,0.29127287351699177,0.4271346254583552
0.6582633204296939,0.41473280577013805,0.8105422354743366,4200,1,1,10.0,995772,11,1.0,8,1,5,5,0,0,0.49788859843153027,0.6968046097433211
0.6794029749968987,0.4147410847769144,0.8105473067559588,13628,1,1,10.0,1338773,45,6.0,36,2,13,31,0,0,0.4573697969032777,0.7024620220010477
0.6582518209796658,0.4147012124792173,0.8105228830954878,4200,1,1,10.0,172526,31,7.0,23,1,4,26,0,0,0.49788859843153027,0.6968046097433211
0.5472923266119909,0.4146894984632963,0.8341903936935268,670,1,0,10.0,789076,11,,7,0,0,10,0,0,0.49276090890810376,0.5762179151388162
0.5417535606070653,0.4147299396719194,0.727014187271654,8300,1,1,6.0,3666126,27,1.0,24,0,2,24,0,0,0.388095716871104,0.570979570455736
0.8027168768096951,0.4147257090852668,0.9999899138070827,14136,1,1,10.0,2064348,12,5.0,6,0,10,1,0,0,0.19605871707218986,0.8125720272393924
0.6184208201235388,0.4147142673874194,0.8342055658262594,13034,1,0,10.0,223795,32,,24,2,12,19,0,0,0.5198069575708828,0.642744892613934
0.5837526313865193,0.41470719107244736,0.7270002526829349,7800,1,1,8.0,640583,9,1.0,7,1,6,2,0,0,0.6630806354313292,0.6098480880041907
0.5050869896151244,0.41473761926298347,0.6928897987495672,1,1,1,8.0,1216002,13,4.0,8,0,12,0,0,0,0.5817414035793284,0.5373493975903615
0.25337434091120914,0.41473516255412635,0.4800888391011453,11793,1,1,4.0,1318784,38,8.0,29,0,36,1,0,0,0.17967021918359138,0.2957569408067051
0.5142242280956927,0.4146884988141083,0.6397759520400842,18748,4,0,9.0,289115,36,2.0,28,2,8,27,0,3,0.6262819223808567,0.5455212152959665
0.5142136590673928,0.41465946173972545,0.639758165464272,18748,4,0,9.0,289115,36,2.0,28,2,17,18,1,2,0.6262819223808567,0.5455212152959665
0.5142226359634834,0.4146841246313475,0.6397732726471033,18748,4,0,9.0,289115,36,2.0,28,2,25,10,2,1,0.6262819223808567,0.5455212152959665
0.5142113659867338,0.4146531617893635,0.6397543064479245,16508,4,1,9.0,289115,36,2.0,28,2,34,1,3,0,0.6459883370199075,0.5455212152959665
0.37385355660890374,0.4147022830392396,0.4800686988495314,17108,2,1,1.0,459928,20,6.0,12,0,6,13,0,1,0.3719083048461693,0.39444735463593505
0.5018830785389266,0.4146905409549102,0.48006150626978444,9278,2,1,2.0,459928,20,6.0,12,0,9,10,1,0,0.3748240498692942,0.5341016238868518
0.5506823643418991,0.4146855525490445,0.6487890972453773,7448,1,0,7.0,396654,5,,4,0,3,1,0,0,0.7807158656746431,0.5792561550550026
0.5559977682053511,0.41466828893152824,0.8105027158717084,20385,1,1,10.0,2099112,14,6.0,7,0,13,0,0,0,0.5115624371606676,0.584180199057098
0.4675842332038236,0.4146887285567563,0.6334956619695258,9148,3,1,7.0,634470,50,17.0,30,0,11,38,0,2,0.5621355318721094,0.502357255107386
0.6625696779684798,0.41473687204034543,0.6335251521209587,20904,3,1,7.0,634470,50,17.0,30,0,25,24,1,1,0.5946108988538106,0.6827658459926663
0.22646868382252416,0.4146573025137219,0.1780879186170683,4971,3,1,2.0,634470,50,17.0,30,0,42,7,2,0,0.5360949125276493,0.25856469355683603
0.4140288138632846,0.41471817097099595,0.6515036430574878,1137,1,1,8.0,1024046,11,3.0,7,1,2,8,0,0,0.5603257590991354,0.4528025144054479
0.4999638003612995,0.41470558677322833,0.586118948372339,13438,1,1,5.0,254686,11,4.0,6,0,10,0,0,0,0.5292579931630806,0.5323205866946045
0.2810114553405868,0.4146643211733129,0.5727911121176035,12798,1,1,1.0,771786,8,2.0,5,0,4,3,0,0,0.5730947114417857,0.32970141435306444
0.41468710398601744,0.4146602726920017,0.7269715129648842,1606,2,1,7.0,139444,189,56.0,129,0,82,106,0,1,0.6174341443796502,0.4534311157674175
0.5112991318176744,0.41474019094885217,0.7270204666616481,5245,2,1,4.0,139444,189,56.0,129,0,155,33,1,0,0.43313895033179173,0.5427972760607648
0.6926568461405891,0.41465085216986874,0.8104920350338566,18773,1,1,9.0,120700,11,1.0,9,1,7,3,0,0,0.45716871103961393,0.7106338397066527
0.4816188119720886,0.41469906616379165,0.7269952757936703,12329,1,1,4.0,653828,18,6.0,11,0,17,0,0,0,0.6397546752463302,0.5153483499214249
0.48161952132086516,0.41470101501023265,0.7269964695539133,12329,1,1,4.0,3181010,29,8.0,20,0,2,26,0,0,0.6397546752463302,0.5153483499214249
0.5107086686467437,0.41467335732067656,0.7269795279162815,2897,2,1,5.0,356043,27,4.0,21,0,11,15,0,1,0.4283128896038609,0.5422734415924568
0.5107322295993193,0.41473808807104057,0.7270191785499353,2897,2,1,5.0,356043,27,4.0,21,0,19,7,1,0,0.4283128896038609,0.5422734415924568
0.5544377306103294,0.4147373729106907,0.7270187404805343,16753,1,1,6.0,1685452,6,2.0,3,0,2,3,0,0,0.4058918158053489,0.5827134625458356
0.33383938705772526,0.41470212026360864,0.32021904349482,18785,1,0,1.0,2645286,11,,10,1,3,7,0,0,0.613814598833702,0.3598742797276061
0.36567251692289754,0.41469560452136534,0.35273957541360457,17124,1,1,6.0,825993,7,1.0,5,0,3,3,0,0,0.6040619344460085,0.40806705081194344
0.5269083608765628,0.4146960199905465,0.7269934098690718,1745,1,1,8.0,199160,8,1.0,6,0,2,5,0,0,0.48944299215765136,0.557255107386066
0.22451492319375688,0.4146587225159719,0.35902015075493054,2375,1,0,10.0,650952,16,,8,0,1,14,0,0,0.7757892620148804,0.27721320062860133
0.38997139264338515,0.41468032859327375,0.5961978363284131,2856,1,1,8.0,212703,23,5.0,16,1,4,18,0,0,0.4318318922179771,0.43048716605552645
0.4832111199428493,0.4147192384716396,0.7270076322824168,3754,1,1,6.0,461960,17,6.0,10,0,13,3,0,0,0.4706414639050875,0.5168150864326873
0.4832171285696183,0.41473574641707023,0.7270177441765778,3754,2,1,6.0,2827827,26,7.0,17,0,15,10,0,1,0.4706414639050875,0.5168150864326873
0.4346214488114805,0.41467757218768553,0.7269821097208602,17687,2,1,8.0,2827827,26,7.0,17,0,23,2,1,0,0.5235270460486628,0.4718700890518596
0.6558694974339556,0.4146825667345586,0.8341861476831651,10322,1,1,10.0,1189959,12,2.0,9,0,5,6,0,0,0.3104765734968832,0.6765845992666317
0.4648737588702899,0.41473426400905855,0.5861365145300881,12491,2,0,8.0,194159,16,1.0,12,0,4,11,0,1,0.44932636235672635,0.4998428496595076
0.6039931853326296,0.4147058762850099,0.5861191257119424,10365,2,1,5.0,194159,16,1.0,12,0,10,5,1,0,0.4373617534687312,0.6550026191723415
0.5107294454548744,0.4147304389847628,0.7270144931242901,2897,1,0,5.0,420584,11,,10,1,7,3,0,0,0.4283128896038609,0.5422734415924568
0.4555804827245469,0.4147105528623175,0.6041303372543829,14262,1,1,4.0,307799,11,3.0,7,0,3,7,0,0,0.04343454655137746,0.49125196437925617
0.5994811231785351,0.41468009965162667,0.6041116832283768,1165,2,1,3.0,286693,76,21.0,53,0,45,30,0,1,0.055801327166700165,0.6244106862231535
0.49295862666945284,0.4146612394111505,0.6041001304426987,18776,2,1,2.0,286693,76,21.0,53,0,51,24,1,0,0.5247335612306455,0.5258250392875852
0.6568821382701859,0.4146649686713324,0.8055408593651825,8102,1,1,5.0,367844,10,3.0,6,0,2,7,0,0,0.31288960386084863,0.6775275013095862
0.24427831877109552,0.41465585760812973,0.3806307430476783,19092,1,1,3.0,150742,5,1.0,3,0,2,2,0,0,0.47265232254172534,0.2957569408067051
0.5393745969349241,0.41472667278953707,0.7270121861523127,14583,1,1,6.0,1747812,109,30.0,77,1,74,34,0,0,0.5928011260808366,0.5687794656888423
0.5255453121449076,0.4147183340247522,0.7220427505076826,17892,12,1,4.0,209845,137,42.0,71,0,15,121,0,11,0.3991554393726121,0.5707700366684128
0.5488663304006864,0.414697255623515,0.7220298389940548,10898,12,1,3.0,209845,137,42.0,71,0,22,114,1,10,0.6232656344258999,0.6054478784704034
0.4684592440184053,0.4146497887966051,0.7220007633267108,14965,12,1,2.0,209845,137,42.0,71,0,27,109,2,9,0.510355921978685,0.49544264012572026
0.367733537588374,0.41473117655088937,0.7220506171598717,19147,12,1,2.0,209845,137,42.0,71,0,32,104,3,8,0.5875728936255782,0.3605028810895757
0.3759386689053045,0.41470371481731616,0.7220337955545097,625,12,1,2.0,209845,137,42.0,71,0,39,97,4,7,0.5365976271868088,0.4171817705605029
0.5107496655277352,0.41467823162284423,0.7220181858975437,11407,12,1,3.0,209845,137,42.0,71,0,46,90,5,6,0.4567665393122864,0.5442640125720273
0.4744377863619426,0.4146965351454088,0.7220293976672776,11268,12,1,2.0,209845,137,42.0,71,0,49,87,6,5,0.39925598230444403,0.5024620220010476
0.48176039719346847,0.41467110511737504,0.7220138205772593,9438,12,1,4.0,209845,137,42.0,71,0,52,84,7,4,0.5446410617333601,0.5057097957045573
0.6946661907999706,0.4146974582600683,0.7220299631184885,12064,12,1,1.0,209845,137,42.0,71,0,72,64,8,3,0.33943293786446815,0.7346254583551598
0.7385368041767884,0.4146704117731761,0.48004917619781395,1170,12,1,2.0,209845,137,42.0,71,0,75,61,9,2,0.23426503116830888,0.7801990570979571
0.667375184683269,0.4146746506590886,0.48005177271510246,8750,12,1,2.0,209845,137,42.0,71,0,80,56,10,1,0.28916147194852204,0.7156626506024096
0.6435843446977976,0.4146788491333906,0.48005434447837597,15562,12,1,3.0,209845,137,42.0,71,0,95,41,11,0,0.31077820229237885,0.719539025667889
0.7355055700974367,0.4146708710749094,0.7269780049736378,19396,1,0,8.0,65102,20,2.0,17,2,8,11,0,0,0.449627991152222,0.7503404924044002
0.563693861703552,0.41465903839959734,0.586090435300891,56,1,1,7.0,1362448,28,2.0,23,0,18,9,0,0,0.4470138749245928,0.591304347826087
0.55599354125577,0.41465667591960226,0.8104956023548883,18917,1,1,10.0,2036317,16,6.0,9,0,13,2,0,0,0.5141765533882968,0.584180199057098
0.43190871524126173,0.4146906377536502,0.7269901129954497,10529,1,1,6.0,223606,3,1.0,1,0,2,0,0,0,0.6119042831288961,0.46935568360398117
0.5488513453179248,0.4147153712112312,0.805571733295015,17071,2,1,5.0,1620266,8,3.0,3,0,4,3,0,1,0.3604464106173336,0.5783132530120482
0.62243082232647,0.41473530144991644,0.805583941504997,15415,2,1,5.0,1620266,8,3.0,3,0,7,0,1,0,0.20138749245928012,0.6456783656364589
0.6084311629914287,0.4146933645722658,0.5757917799262361,15295,1,1,6.0,942277,6,1.0,4,0,2,3,0,0,0.7178765332797105,0.6326872708224202
0.6848698022363062,0.4147213058217214,0.8105351912142418,5069,1,1,9.0,14037,50,12.0,37,0,48,1,0,0,0.2040016086869093,0.7034049240440021
0.27170239049867545,0.41471918552770165,0.3806695343813934,10821,1,1,2.0,87625,8,1.0,6,0,5,2,0,0,0.3428513975467525,0.321110529072813
0.31880172527109735,0.4146819434501304,0.4309923520958679,19463,1,1,9.0,92349,24,3.0,20,0,10,13,0,0,0.3436557410014076,0.3442640125720272
0.4363388360784845,0.4147297981673138,0.7270141005934176,10464,1,0,8.0,2289329,9,1.0,7,1,7,1,0,0,0.4604866277900664,0.47344159245678363
0.6018495484629571,0.41465372532690825,0.999945820364389,13612,1,1,10.0,1440535,13,5.0,7,0,6,6,0,0,0.2564850191031571,0.6266107909900471
0.43823857658407483,0.41466077140965685,0.7269718184529393,7371,2,1,5.0,896144,46,15.0,27,0,1,44,0,1,0.5567062135531873,0.4752226296490309
0.4714430299486051,0.4147399963723709,0.727020347474388,13615,2,1,6.0,896144,46,15.0,27,0,35,10,1,0,0.5033179167504525,0.5059193294918806
0.7210783638687448,0.41465483622622845,0.9999465008425499,4918,2,1,10.0,185349,22,3.0,15,0,2,19,0,1,0.41292982103358133,0.7369303300157151
0.7211018460275109,0.4147193505005227,0.9999860188744142,4918,2,1,10.0,185349,22,3.0,15,0,15,6,1,0,0.41292982103358133,0.7369303300157151
0.421301429068713,0.41465126225454363,0.38604808090713993,3763,1,1,8.0,923612,37,7.0,29,0,19,17,0,0,0.4610898853810577,0.4399161864850707
0.6074139382715174,0.41469836774658664,0.7269948479802342,7444,1,1,7.0,2185647,6,2.0,3,0,4,1,0,0,0.5807359742610094,0.6317443687794657
0.5970978847030703,0.4146718073059595,0.6514752431287543,6905,1,1,8.0,1022093,84,29.0,54,1,57,26,0,0,0.5551980695757088,0.6222105814562598
0.4920533356146829,0.4147333417565875,0.6335229896558677,12996,1,0,8.0,2193416,81,21.0,59,0,52,28,0,0,0.6401568469736578,0.5248821372446307
0.40520664599610184,0.41470923296293644,0.5758015000629813,14121,1,1,9.0,25034,20,2.0,14,1,4,15,0,0,0.551276895234265,0.44463069669984284
0.6145425130090151,0.4146853204645812,0.726986855905431,12735,1,1,8.0,528715,6,2.0,3,0,2,3,0,0,0.4844158455660567,0.6383446830801467
0.4413692804669695,0.4146953974125567,0.4697578450756803,19802,2,1,8.0,1909063,49,11.0,36,0,12,36,0,1,0.4782827267243113,0.4715557883708748
0.270583917675234,0.4146714418659627,0.46974317117499736,2538,2,1,7.0,1909063,49,11.0,36,0,16,32,1,0,0.4369595817414036,0.32006286013619695
0.4897833162266388,0.41473193738498104,0.8055818808567643,13854,2,1,4.0,1029969,11,4.0,5,0,4,6,0,1,0.7519605871707219,0.5228915662650603
0.3456322593415816,0.41469160950686756,0.48006216080819103,8603,2,1,3.0,1029969,11,4.0,5,0,9,1,1,0,0.2933842750854615,0.38428496595075956
0.47118825973016465,0.4146622031098583,0.4697375120017041,12369,2,1,9.0,101720,7,2.0,3,0,2,4,0,1,0.6701186406595616,0.5057097957045573
0.4711958356991693,0.41468301713071887,0.4697502615698979,12369,2,1,9.0,101720,7,2.0,3,0,3,3,1,0,0.6701186406595616,0.5057097957045573
0.4147144223668816,0.41473532650344624,0.7270174869597037,2483,1,1,7.0,1098878,10,3.0,6,0,8,1,0,0,0.5161874120249347,0.4534311157674175
0.41996225468416626,0.41468742613477105,0.3834525707313571,2323,1,1,10.0,290031,16,5.0,9,0,3,12,0,0,0.5897848381258798,0.45426925091671033
0.6605904131346081,0.4147231771435078,0.6839240048901909,7557,1,1,6.0,209637,19,4.0,13,1,10,8,0,0,0.5741001407601046,0.6810895756940807
0.4972495795800346,0.4147064272457271,0.8342007633701733,1969,1,1,10.0,155846,15,5.0,9,0,6,8,0,0,0.41544339432937866,0.5298061812467261
0.5279969359651813,0.41471804230465553,0.5629491088793136,13103,2,1,1.0,364029,31,5.0,22,1,7,23,0,1,0.4149406796702192,0.5631220534311158
0.403958077002067,0.41473602411965027,0.5739673971972764,235,2,0,9.0,364029,31,5.0,22,1,12,18,1,0,0.535491654936658,0.4434782608695652
0.4577253318535986,0.4146927760924415,0.4697562393936359,8904,1,1,8.0,731799,19,5.0,13,0,11,7,0,0,0.6897245123667807,0.4932425353588266
0.24653860659739624,0.41470974522529525,0.8342027957889478,16374,1,1,9.0,1385855,57,9.0,35,0,5,51,0,0,0.6553388296802736,0.29523310633839706
0.7471488210845554,0.4147333544669151,0.6038121156041696,1642,1,1,10.0,1676998,6,1.0,4,0,1,4,0,0,0.5510758093706013,0.7610267155578837
0.7471291023612529,0.4146791797576585,0.6037789310429224,1642,2,0,10.0,572280,50,10.0,38,0,2,47,0,1,0.5510758093706013,0.7610267155578837
0.7729360866485974,0.4146537169775858,0.5961815354602995,1145,2,1,8.0,572280,50,10.0,38,0,30,19,1,0,0.24230846571486025,0.7849135673127292
0.5360684121731331,0.41466460605152644,0.8341751459187938,16158,1,1,10.0,3791794,54,22.0,31,0,6,47,0,0,0.47677458274683293,0.5657412257726558
0.5360634316499828,0.41465092269132753,0.8341667642161357,16158,1,1,10.0,773437,51,18.0,31,0,3,47,0,0,0.47677458274683293,0.5657412257726558
0.668793417323041,0.41471430585771507,0.5962186490033372,6631,3,1,4.0,1204849,61,11.0,46,0,10,50,0,2,0.10929016690126686,0.7523310633839706
0.23954406385488003,0.41470844429962417,0.5962150585229056,20628,3,1,4.0,1204849,61,11.0,46,0,29,31,1,1,0.4036798713050473,0.2913567312729177
0.23954907785785745,0.4147222196414324,0.5962234965686323,20628,3,1,4.0,1204849,61,11.0,46,0,40,20,2,0,0.4036798713050473,0.2913567312729177
0.23952411353645225,0.4146536333119239,0.5961814842111406,20628,3,1,4.0,2383547,108,32.0,73,1,22,85,0,2,0.4036798713050473,0.2913567312729177
0.43122158259280535,0.4146853469476751,0.5962009103068668,2469,3,1,2.0,2383547,108,32.0,73,1,79,28,1,1,0.5794289161471948,0.4676794133053955
0.6687771955612075,0.41466973860975104,0.5961913494646783,6631,3,1,4.0,2383547,108,32.0,73,1,106,1,2,0,0.10929016690126686,0.7523310633839706
0.6209872689012462,0.4146600345110311,0.9999496850368501,3233,1,0,9.0,1560143,8,2.0,5,1,4,3,0,0,0.1642871506133119,0.644316396018858
0.7797616969395742,0.4147415436558972,0.805587765150191,16841,4,0,6.0,766650,75,15.0,55,2,12,62,0,3,0.35391112004826064,0.7911995809324254
0.8382829508886109,0.41471968939623793,0.8055743783867338,10383,4,1,7.0,766650,75,15.0,55,2,27,47,1,2,0.42187814196661977,0.8453640649554741
0.5456354840088636,0.41472924790747234,0.4800852161014682,16145,4,1,4.0,766650,75,15.0,55,2,37,37,2,1,0.4695354916549367,0.5920377160817182
0.8611566997329893,0.4147001587735901,0.8055624149603982,20850,4,0,6.0,766650,75,15.0,55,2,40,34,3,0,0.4292177759903479,0.8665269774751179
0.5112719644807184,0.4146655521115258,0.7269747468580227,5245,3,1,4.0,2027650,29,8.0,18,0,6,22,0,2,0.43313895033179173,0.5427972760607648
0.44528772844855524,0.41474054761677603,0.7270206851375518,13215,3,1,6.0,2027650,29,8.0,18,0,18,10,1,1,0.5159863261612709,0.4817181770560503
0.47541742679992227,0.41474182256554115,0.7270214661037252,14671,3,1,6.0,2027650,29,8.0,18,0,21,7,2,0,0.6462899658154032,0.5095861707700367
0.6130867740248745,0.41472987394534133,0.727014147011029,6830,1,1,5.0,93089,13,2.0,10,0,12,0,0,0,0.4949728534084054,0.6369827134625459
0.47915815530863004,0.41468350592486225,0.6186950272632639,14359,1,1,8.0,1621199,20,7.0,12,0,18,1,0,0,0.7119445003016288,0.5096909376636982
0.4418846589054303,0.41472343014299595,0.6515068645480641,5159,1,1,7.0,403792,3,1.0,1,0,2,0,0,0,0.5659561632817213,0.4785751702462022
0.48976177003442456,0.41467274193500775,0.8055456208553329,13854,1,1,4.0,477680,50,11.0,38,3,40,9,0,0,0.7519605871707219,0.5228915662650603
0.32508598253546356,0.41467482054360294,0.5861001026074912,20224,1,1,7.0,1142826,10,3.0,6,0,4,5,0,0,0.36688115825457474,0.27281299109481405
0.4546137756518309,0.41465024404883355,0.6334720883956616,17851,1,1,7.0,95043,9,2.0,5,0,2,6,0,0,0.66418660768148,0.4881089575694081
0.7260630653526424,0.41470044481993007,0.9161035052157358,20872,1,1,10.0,1325319,15,2.0,12,1,9,5,0,0,0.650211140156847,0.7415400733368256
0.460432745505499,0.41465545181771,0.8341695385193832,7063,1,0,10.0,329038,7,,6,1,5,1,0,0,0.41393525035190026,0.49575694080670507
0.5290469337711391,0.41466094650623997,0.8341729042749277,3843,4,1,1.0,318542,34,11.0,16,0,5,28,0,3,0.28654735572089285,0.5592456783656364
0.42295588986646016,0.41466903278328726,0.8341778575005127,5513,4,1,1.0,318542,34,11.0,16,0,9,24,1,2,0.5416247737784035,0.4610790990047145
0.7033180508750309,0.41469984555996786,0.8341967317776243,11158,4,1,1.0,318542,34,11.0,16,0,13,20,2,1,0.5640458475769153,0.7204819277108434
0.5586020589350297,0.4146684576979788,0.8341775052336726,7852,4,1,1.0,318542,34,11.0,16,0,17,16,3,0,0.47526643876935454,0.5865898376113148
0.442450100254527,0.4147215194664753,0.6515056941686952,10851,1,1,8.0,877970,8,2.0,5,0,6,1,0,0,0.6538306857027951,0.4790990047145102
0.5478498182644936,0.4146804324508347,0.6514805264362662,17590,1,1,8.0,170749,18,4.0,13,0,12,5,0,0,0.4898451638849789,0.5766369827134625
0.7994570598515532,0.41469753808203813,0.48006579233974067,19043,1,1,4.0,1079944,20,5.0,14,1,12,7,0,0,0.36386487029961795,0.8247249869041383
0.7636682614655462,0.4147059466006559,0.9834619694186244,18548,1,0,10.0,134828,26,5.0,20,0,10,15,0,0,0.3708023325960185,0.7763226820324778
0.3990769931266947,0.41470221121615425,0.5739466852011733,11761,2,1,10.0,1367293,27,3.0,14,0,7,19,0,1,0.6860044238890006,0.4389732844421163
0.4569187101862135,0.4146542299018829,0.3443897724249404,2693,2,1,10.0,1367293,27,3.0,14,0,20,6,1,0,0.6559420872712649,0.49250916710319537
0.3990760419177516,0.41469959788936106,0.5739450844154151,11761,1,1,10.0,308102,5,1.0,3,0,4,0,0,0,0.6860044238890006,0.4389732844421163
0.42240041559126296,0.4146983267397879,0.527449849295002,1090,1,1,,526340,6,1.0,4,0,4,1,0,0,0.4150412226020511,0.4605552645364065
0.6108050964874788,0.4146807708737369,0.6041120943835364,14508,3,1,6.0,373330,106,47.0,56,0,38,67,0,2,0.4189623969434949,0.6349921424829754
0.4666672270262854,0.41469641626908,0.6041216779251395,13066,3,1,4.0,373330,106,47.0,56,0,47,58,1,1,0.16589583752262216,0.5014143530644316
0.40552633708995456,0.4147171863572633,0.6041344005824991,12662,3,1,8.0,373330,106,47.0,56,0,104,1,2,0,0.1356324150412226,0.4378208486118387
0.610814009092421,0.414705257133524,0.6041270933710486,14508,2,1,6.0,85387,42,14.0,26,2,4,37,0,1,0.4189623969434949,0.6349921424829754
0.6108049125772163,0.41468026560344895,0.6041117848816849,14508,2,1,6.0,85387,42,14.0,26,2,17,24,1,0,0.4189623969434949,0.6349921424829754
0.30607778142571174,0.41473318651815305,0.6469136865434731,388,1,1,9.0,55649,42,5.0,23,0,9,32,0,0,0.41152221998793487,0.24452592980618124
0.5772894288827456,0.4147014123734549,0.7269967129576042,16777,1,1,7.0,2189960,6,2.0,3,0,2,3,0,0,0.5082445204102152,0.6038763750654793
0.7210769973285349,0.41465108182907917,0.9999442010974502,4918,1,0,10.0,1794359,10,1.0,7,0,6,3,0,0,0.41292982103358133,0.7369303300157151
0.7210944150243763,0.4146989347551355,0.999973513268708,1761,1,1,10.0,1112448,53,12.0,40,0,15,37,0,0,0.4527448220390107,0.7369303300157151
0.5351039954684088,0.41471964986906595,0.6335146027298226,8047,1,1,8.0,42185,17,2.0,14,0,2,14,0,0,0.6301025537904685,0.5660555264536407
0.4550274519028199,0.4147371731666408,0.8055850880196553,15149,1,1,4.0,45156,3,1.0,1,0,2,0,0,0,0.7903679871305047,0.48737558931377684
0.4780003373876631,0.4147128536318643,0.5739532041820925,4900,1,0,10.0,1276654,25,,8,1,5,19,0,0,0.6353307862457269,0.5119958093242536
0.5425197566446862,0.4146574213900507,0.5860894448063766,16833,2,1,7.0,605298,15,1.0,12,2,2,12,0,1,0.39453046450834506,0.5717129387113672
0.48769974064283483,0.41470815410365436,0.8055673124766718,8328,2,0,2.0,605298,15,1.0,12,2,5,9,1,0,0.46752463301829883,0.5180722891566265
0.34948069723333297,0.41469475519891846,0.6041206604414231,2862,4,1,1.0,64096,58,12.0,38,1,10,47,0,3,0.5600241303036397,0.39308538501833423
0.4092603838678438,0.4146937673033069,0.6041200553088275,18903,4,1,1.0,64096,58,12.0,38,1,16,41,1,2,0.5735974261009451,0.44798323729701417
0.37247614673221807,0.41472304562916407,0.6041379896625316,3051,4,1,1.0,64096,58,12.0,38,1,29,28,2,1,0.6326161270862658,0.4143530644316396
0.38471662686740743,0.41469181580355025,0.6041188599233038,13657,4,1,1.0,64096,58,12.0,38,1,38,19,3,0,0.6227629197667404,0.42566788894709273
0.5581505446258463,0.4146722906544089,0.7269788745329486,15374,1,1,8.0,884253,22,2.0,18,0,3,18,0,0,0.6178363161069778,0.5861707700366684
0.5186432947022291,0.41469728912092974,0.7269941872712121,9062,1,1,6.0,428735,17,8.0,8,0,8,8,0,0,0.5931027548763322,0.549607124148769
0.5186588291334961,0.41473996801471225,0.7270203301039863,9062,1,0,6.0,2602436,6,2.0,3,0,3,2,0,0,0.5931027548763322,0.549607124148769
0.6581429548420267,0.4147070463582754,0.9834626430719691,10585,7,0,10.0,591709,149,1.0,99,1,9,139,0,6,0.5254373617534688,0.6786799371398637
0.658132393946798,0.41467803162848155,0.9834448701832701,10585,7,0,10.0,591709,149,1.0,99,1,33,115,1,5,0.5254373617534688,0.6786799371398637
0.6581233426807865,0.41465316441486666,0.9834296378435938,10585,7,0,10.0,591709,149,1.0,99,1,67,81,2,4,0.5254373617534688,0.6786799371398637
0.6581362091225242,0.4146885133433756,0.9834512907273699,10585,7,0,10.0,591709,149,1.0,99,1,77,71,3,3,0.5254373617534688,0.6786799371398637
0.6581534110864748,0.4147357735732275,0.9834802398442845,10585,7,0,10.0,591709,149,1.0,99,1,90,58,4,2,0.5254373617534688,0.6786799371398637
0.6581223549226272,0.4146504506737041,0.9834279755493048,10585,7,0,10.0,591709,149,1.0,99,1,121,27,5,1,0.5254373617534688,0.6786799371398637
0.6581396528738255,0.41469797461643193,0.9834570862027776,10585,7,0,10.0,591709,149,1.0,99,1,136,12,6,0,0.5254373617534688,0.6786799371398637
